formula,formation_energy,e_hull,density,volume,nsites,stability
NaGa3Se5,-0.993323243469228,0.0,4.34582283116457,3832.975507684597,144,1
NaH2N,-0.4309021803125,0.0,1.453555614526926,178.27052343055513,16,1
NaHoSe2,-1.9887348307812511,0.0,5.6990712432171495,100.7674679851322,4,1
NaInO2,-1.978897959511493,0.0,5.695762417105993,49.5053026102216,4,1
NaInS2,-1.090385381406248,0.0,4.009346842222601,83.6359557073411,4,1
NaMnF4,-2.905333789885058,0.0,3.366123977941208,151.86163345622754,12,1
NaNdSe2,-1.964508348906246,0.0,4.941422914195757,109.26553440962168,4,1
NaPS3,-0.8659379022044321,0.0,2.053626689443856,485.6658878761321,20,1
NaSbCl6,-1.104572068749998,0.0,2.703262959484813,439.1649682892274,16,1
NaSmSe2,-1.976580612031249,0.0,5.165790441782305,106.48639345176711,4,1
NaTbSe2,-1.931277130683368,0.0,5.501957548363957,102.56522097937884,4,1
NaYSe2,-1.99745390453125,0.0,4.395078823887412,101.94114702976468,4,1
Nb2FeO6,-2.7408470850000013,0.0,5.392161980224028,415.9281013711032,36,1
Nb3ClO7,-2.906766186590912,0.0,4.1988204346959614,674.1593495685532,44,1
NbFeO4,-2.493895478333327,0.0,4.535608094455163,155.77976990612953,12,1
Nd3FeO6,-3.28377778625,0.0,6.50387880691535,298.497875983999,20,1
Nd4Au2O9,-2.769899473833338,0.0,8.389947222477149,882.6410364894905,60,1
Nd8Sb2S15,-1.962743718287499,0.0,5.092341375281412,2450.1170126208444,100,1
NdAlH6,-0.381056153749999,0.0,4.003212034599623,73.53238222290827,8,1
NdHO,-2.428892319583333,0.0,6.181587032250977,346.5269706779011,24,1
NdMnO3,-2.963478812086206,0.0,6.966899940186665,235.65668274841263,20,1
Ni(NF7)2,-0.974040527058822,0.0,2.869827717322747,204.0701939135492,17,1
Ni(SbO2)2,-1.623124937499998,0.0,5.830246661630062,417.2088814840183,28,1
NiPtF6,-1.9194652237499992,0.0,6.462745544910445,94.49433324832349,8,1
P2PdO6,-2.167519598253974,0.0,3.606829497725188,243.41967031074813,18,1
P3NCl12,-1.071170401026785,0.0,2.049559992048624,3450.5404080230423,128,1
P4Se3Br2,-0.447595135344741,0.0,3.133866081252831,1103.363661625414,36,1
P4Se3I2,-0.322518027844742,0.0,3.425879544490474,1191.5663799937938,36,1
PWO5,-2.461611074591843,0.0,4.964159973761716,394.463345373739,28,1
Pb13(Cl3O5)2,-1.54504972413793,0.0,7.451627302484525,1366.6091068958028,58,1
Pr10S14O,-2.456435454266666,0.0,5.283746356906927,2355.7730345172777,100,1
Pr3ReO8,-3.224797653750008,0.0,7.468281795554468,655.4080492589201,48,1
Pr4As2S9,-1.72501785961111,0.0,4.466611023805887,1490.1300118249376,60,1
Pr8Sb2S15,-1.993167136533331,0.0,4.909333371343124,2505.361342839515,100,1
PrAlH6,-0.379922531770832,0.0,3.841934867887246,75.17797905034259,8,1
PrCrO3,-3.121656220833332,0.0,6.837139433917559,234.03185092916053,20,1
Pt(SCl4)2,-0.370167341874999,0.0,3.131067082615434,575.780513192999,22,1
PtPbF6,-1.942023894999998,0.0,7.879112950699922,108.80588303936796,8,1
Rb2Cd3S4,-1.049852822777775,0.0,4.181207477565439,1011.0137409558909,36,1
Rb2HgF4,-2.427841051071428,0.0,5.139722588154414,144.58428896944054,7,1
Rb2HgO2,-1.303622809500002,0.0,5.459037155966833,122.74472794051744,5,1
Rb2PbO2,-1.499867705,0.0,5.389060633470288,505.50122930644574,20,1
Rb2PtCl6,-1.635688618333331,0.0,3.873459858066377,248.1028406965501,9,1
Rb2Sb4O11,-1.982251778235292,0.0,5.162293469694399,536.5204876333061,34,1
Rb2Sb4S7,-0.822465349807691,0.0,3.521444813274522,832.2211833845065,26,1
Rb2UO4,-3.043360169285711,0.0,5.943293800940401,132.14424307145944,7,1
Rb2V3O8,-2.452017968076925,0.0,3.382862004189621,443.5045374387397,26,1
Rb2WS4,-1.2821507953571412,0.0,3.676614167278273,872.6501589394131,28,1
Rb2ZrS4,-1.559196623392857,0.0,3.234648699904693,1603.4062634015183,56,1
Rb3SbS4,-1.138582374687499,0.0,3.149801856260538,1067.9222101148443,32,1
Rb3SbSe3,-1.15537654064732,0.0,3.792046405469322,1077.3112817200229,28,1
Rb4Cu5Cl9,-1.4188689261111112,0.0,3.118848662083574,2084.273474999692,72,1
RbAuCl4,-1.3371062620833332,0.0,3.952257562306489,356.49380561957827,12,1
RbAuS,-0.927596775,0.0,5.740667066568394,181.9434858666096,6,1
RbCr3O8,-1.948668683124999,0.0,3.296526269352012,372.2028988877119,24,1
RbErSe2,-1.955691798046876,0.0,5.671707185657266,120.22747854449668,4,1
RbH2N,-0.409693476250001,0.0,2.784459814794621,121.04950481140972,8,1
RbHoSe2,-1.958008406796873,0.0,5.589732250520973,121.29886718589668,4,1
RbLuSe2,-1.9347971397135424,0.0,5.9171075630438335,117.40440438136469,4,1
RbNdSe2,-1.961647512421874,0.0,4.889828111145874,131.63538914816922,4,1
RbPS3,-0.979465044928566,0.0,2.500040790174273,282.46844577595846,10,1
RbPSe6,-0.695075516400669,0.0,4.004124228298113,979.0433013472184,32,1
RbPrSe2,-1.955156013463541,0.0,4.774641389015283,133.6514213004038,4,1
RbSbS2,-0.9653269774999972,0.0,3.685288801273457,489.07996330808464,16,1
RbSmSe2,-1.965809699296873,0.0,5.103626193098856,128.1115778369348,4,1
RbSnI3,-1.152261604499999,0.0,4.503866369000728,862.5786152100532,20,1
RbTbSe2,-1.96795239971354,0.0,5.405723540926321,123.58321647862664,4,1
RbV3O8,-2.368860058541668,0.0,3.677934537008821,330.7479767445294,24,1
Re(TeBr2)2,-0.789544167261904,0.0,5.252254293452466,962.4122150037468,28,1
ReCl3O2,-1.499428205416669,0.0,4.037433411836059,533.955585212361,24,1
RuS3Cl8,-0.722147817708332,0.0,2.563401642789309,623.0275879275,24,1
S(IO3)2,-1.141020253055554,0.0,4.293006331059745,295.4156453756228,18,1
Sb2PbO6,-1.9003055799999984,0.0,6.885286752275585,131.85274240769567,9,1
Sb2S19F12,-1.4195136338636352,0.0,2.306514000050649,3112.23618031106,132,1
SbCl2F3,-2.044712416805556,0.0,2.803422154627933,1774.5690905853562,72,1
SbCl3F2,-1.764449698750001,0.0,2.921995854701883,604.9230933108859,24,1
SbSeCl9,-0.580705386960227,0.0,2.682314395694453,1287.1619025524583,44,1
SbXe2F9,-1.7213836775,0.0,4.125839072350214,447.0120372463886,24,1
Sc2SO2,-3.4087673845,0.0,3.757785187618736,136.0815087560316,10,1
ScIO,-2.891758846666664,0.0,4.468341688896301,279.25215104220206,12,1
ScPS4,-1.074563742371031,0.0,2.425776573977059,279.55165723892,12,1
Sn(PbO2)2,-1.779286491428569,0.0,8.051104990329549,492.6133731728575,28,1
Sn2OF5,-2.635444859375,0.0,5.053798285036001,228.95681025911887,16,1
Sr(CuO)2,-1.662393840999998,0.0,5.610975434093636,146.0255623515541,10,1
Sr(ErS2)2,-2.437206626488093,0.0,5.438687668345808,672.189643467053,28,1
Sr(FeO2)2,-2.148056996607141,0.0,4.379091191263277,798.764012414281,56,1
Sr(GaSe2)2,-1.227702357321429,0.0,4.737460526113051,380.5906635094256,14,1
Sr(HoS2)2,-2.439235399821427,0.0,5.328928131044178,680.2295926432141,28,1
Sr(LuS2)2,-2.434813495297616,0.0,5.74670807701452,653.9787571164204,28,1
Sr(TmS2)2,-2.442503043035716,0.0,5.5235462765635415,665.8916851150939,28,1
Sr(YS2)2,-2.439627174821428,0.0,3.794902866439433,689.0721275925979,28,1
Sr2BrN,-1.514354432499999,0.0,4.540104994267548,98.44161153036072,4,1
Sr2CrO4,-2.788419930178571,0.0,4.688125230729009,825.2423517880527,56,1
Sr2HN,-0.758281971875,0.0,3.980250414677526,79.3732125890664,4,1
Sr2NCl,-1.640572135312501,0.0,4.038605825015194,92.38896942904702,4,1
Sr2P7Cl,-0.834941834374998,0.0,2.832326932065758,2005.124316423132,80,1
Sr2RhF7,-3.25599896425,0.0,4.920835108454818,554.9501983890095,40,1
Sr2TiO4,-3.443433267619047,0.0,4.987146509547847,95.59542788402864,7,1
Sr3(AlN2)2,-1.232596961666667,0.0,4.373768019282196,566.2227940193515,36,1
Sr3MoN4,-1.099099332916666,0.0,4.564804568428675,905.409329507984,48,1
Sr3Ti2O7,-3.4925284151388603,0.0,5.022340116866562,155.59136359944824,12,1
Sr5(ReO6)2,-2.874758189122808,0.0,5.919100128170659,1687.4541770388748,114,1
Sr6Sb6S17,-1.33693586215517,0.0,3.912533411928158,3058.141466465428,116,1
SrHN,-0.822524347499999,0.0,4.08369361627382,166.93596074617898,12,1
SrIn2O4,-2.354714595476186,0.0,6.771426405573328,373.9752655722983,28,1
SrUO4,-3.690641247083333,0.0,7.861221512673748,82.30568887751426,6,1
SrZnO2,-2.43478201625,0.0,5.566117779030704,220.7972612182532,16,1
Ta2Cd2O7,-2.681269108606061,0.0,8.229125851151258,281.98406093907164,22,1
Ta2CoO6,-2.908913289962972,0.0,8.399308430563199,408.70445450679466,36,1
Ta2MnO6,-3.097177090844208,0.0,8.04900760536744,423.19482434933633,36,1
TaCu3S4,-0.8680332296666661,0.0,5.025571147896058,165.15806593774687,8,1
TaNO,-2.2641036474444443,0.0,10.896074306494691,128.5957915452017,12,1
Tc2O5F4,-2.06860917409091,0.0,3.691621523146977,633.3197051388013,44,1
TcBi3O8,-1.8074520962500031,0.0,7.438154018320752,1523.3179738269712,96,1
TePCl9,-0.6861796870887451,0.0,2.45365613377633,1293.021853508934,44,1
TePb2O5,-1.567598920833333,0.0,8.743239491200615,236.2626161270049,16,1
TeS7Br2,-0.551103265666658,0.0,2.829336864258865,1201.6504912994471,40,1
TiMnO3,-2.9546040562528733,0.0,4.644506556173096,107.83263051258716,10,1
TiPbO3,-2.7305897856666643,0.0,7.801556471692714,64.50656431866487,5,1
TiTl2O3,-2.254204047916664,0.0,7.161898160216908,468.0104628146787,24,1
Tl2(IO3)3,-0.9380550697619112,0.0,6.377458699253767,486.10932055603104,28,1
Tl2TeO3,-1.273872056180558,0.0,7.867918742498233,986.6503316100952,48,1
Tl3B3S10,-0.6727081101562501,0.0,4.44799754534922,721.4336165998227,32,1
Tl3Cd2I7,-0.8472754200000001,0.0,5.9169697846883285,968.9398432316646,24,1
Tl3VS4,-0.855684195,0.0,6.027814315155005,218.2765402821419,8,1
Tl4GeS4,-0.63313192814815,0.0,6.5212592046398274,518.656922613722,18,1
Tl4SiS4,-0.7548987675925951,0.0,6.338351576031315,510.2789291761532,18,1
TlAsS2,-0.511326553333333,0.0,5.264075448285784,866.6852500673407,32,1
TlGeS2,-0.640596573958334,0.0,5.303821884430091,854.4757266642357,32,1
TlSnF7,-2.343756699444444,0.0,6.007493037503693,504.26504173710566,36,1
TlV3O8,-2.191476307361112,0.0,4.948951333518091,325.6037420593376,24,1
Tm2MoO6,-3.208992745277777,0.0,8.02471069871529,438.52626434187874,36,1
TmAu2F9,-2.391115420208333,0.0,6.488010739506492,2253.864710235905,144,1
U(IO4)2,-1.820930397272725,0.0,5.922313001568772,347.58615224227066,22,1
UCdO4,-2.912708471666664,0.0,8.016393843600824,85.84778760200051,6,1
USO6,-2.736496320625,0.0,5.003665128522428,485.9695811323955,32,1
USeO6,-2.328941733105469,0.0,5.541655297511987,494.99884375327525,32,1
V(SeO3)2,-1.617126915243063,0.0,4.111952207694192,984.8917052379992,72,1
V2HgO6,-1.939190803611111,0.0,6.252096347042265,423.3293723041783,36,1
VBO3,-2.726639265833333,0.0,4.063605840500683,89.69635938619571,10,1
VPO4,-2.7006946757738097,0.0,3.757927184825147,257.9017588726252,24,1
VRe2O9,-2.178052431250003,0.0,5.106919160461001,368.95316956784274,24,1
Y2MoO6,-3.153788929999999,0.0,5.358870433873402,458.2914794656356,36,1
Y2NCl3,-2.402162087708333,0.0,3.592375361954586,275.6589563111886,12,1
Y3GaS6,-2.019756046250001,0.0,3.835477197201199,457.9058837984272,20,1
Y6UO12,-3.955267867894736,0.0,5.984210174704815,267.34650443084246,19,1
Zn2(PS3)3,-0.446611221017219,0.0,2.565174183934022,663.2956911847922,28,1
Zn2BrN,-0.6019946406250001,0.0,5.007675862369755,298.07902587340214,16,1
Zn2NCl,-0.6116934765625001,0.0,4.496504885608294,266.3029809174084,16,1
ZnPtF6,-2.033013432499999,0.0,6.370365985164173,97.61516823738953,8,1
Ag(CO)2,-0.6433775220833331,0.417856488916669,3.892154022538718,559.3675670318058,40,0
Ag2CN2,0.268039843333338,0.268039843333333,5.686081048745354,298.7648598761076,20,0
Ag5CF4,-0.7373676092083281,0.248403451916667,6.89252909177272,604.5568390251768,40,0
Ag9(BiO3)2,-0.403674674999999,0.254321086647058,5.019654193350925,1964.6933079339185,68,0
AgCO2,-1.105057804791666,0.221484708958334,4.488740387621706,224.73908706400255,16,0
AgClO2,-0.050428077916666,0.442294501249999,3.067992978740274,189.7825133066953,8,0
AgN3,0.624941838333334,0.624941838333334,4.322439136641746,115.16431806585771,8,0
AgN3O4,-0.312138822083333,0.241842000937495,3.409202335304447,833.4287210047544,64,0
Al2S3,-0.7422107400208321,0.494745483666667,1.567220842430697,954.5943236796812,30,0
AsN9,0.6450778624999991,0.6450778624999991,2.255418485732576,591.8871353421472,40,0
AuCN,0.250602922499998,0.2506029225,6.236492441303733,59.37209019892885,3,0
B20H26O,-0.074871230124113,0.204093668238773,0.840173709039977,1021.5178088094684,94,0
B3H7N,0.206262348113636,0.5333215421363621,0.7274127321697811,488.476477741784,44,0
B5(H2N)2,-0.088958566015152,0.495005899484848,1.055267720027524,541.9389851772648,44,0
B5H4,0.246173874522305,0.32544114785564,0.5406060124006681,2854.732119722876,144,0
B6H7O6,-1.292324385328947,0.24872730471491,1.920888447803473,580.6362490094691,76,0
B8H10N,0.002884966600876,0.253158169561403,0.7883114806133951,931.6754471786392,76,0
B9H11N4,-0.043789579583333,0.5075881210416691,1.052110039459308,1037.9691545294274,96,0
BN3Cl2,-0.264034094097221,0.356368584027778,1.64132797815691,1502.224720023493,72,0
BNCl2,-0.6863649384375,0.244239078749998,1.775709227682592,268.5455607902792,12,0
Ba(C2N3)2,0.211358776363634,0.565423422272725,2.215028954334467,807.8735567899109,44,0
Ba(CO)4,-1.4948880916666671,0.290332056388889,3.160298633171569,262.05391179814404,18,0
Ba(CO2)2,-1.733558265357142,0.561724782142854,2.942443535741705,508.68719410477263,28,0
Ba(FeO2)2,-1.360508256517856,0.7285895791964291,4.444184301364777,1871.2922290159888,112,0
Ba(ReO6)2,-1.417157074,0.298392997666659,4.208738262404712,1107.4638683640906,60,0
Ba(SO2)2,-2.001365568392856,0.31901665125,3.31173356357402,1064.8144852159369,56,0
Ba3Al2O12,-1.777754299558823,0.411160834705882,2.981986830189656,1465.5059866618135,68,0
BaAlO5,-1.738971356428571,0.453955735892856,3.309115985562226,245.1886804826688,14,0
BaBr2O,-1.705220711875,0.345664801458336,4.427526280553937,469.7629071837344,16,0
BaBr2O11,-0.050763841428571,0.699986034999997,3.027468037417436,519.0133682720191,28,0
BaC2,0.177630136666666,0.241223841111112,4.536489078011071,59.06006096919111,3,0
BaCl2O11,-0.248772035357142,0.6239190139285641,2.7527857441342998,463.5471169367922,28,0
BaI2O,-1.576712530625,0.284785577187499,4.8361076578320334,559.1803866223646,16,0
BaSO2,-2.122906246249999,0.489819501875,4.307451923301603,310.547671345802,16,0
BaSiO3,-3.109312189666668,0.294701016333331,5.765227565391804,184.4038941538481,15,0
BaV2O7,-2.2244989135,0.199833077833334,3.27098906393688,713.1677176744728,40,0
Be3SiO6,-2.64719067525,0.197016835083333,2.438508510309717,411.6255197895711,40,0
BeNF3,-1.3547771195,0.875561598333335,1.813512554287816,293.0589582435813,20,0
Bi(MoO5)2,-1.042632747692308,0.493935290817307,4.769688968487549,390.5162990826303,26,0
BiOsSe,-0.004123136909721,0.237030716111114,12.109138707232097,262.2880615670957,12,0
BiPO4,-1.468339534107143,0.945936145,5.984777066278992,337.3383967845706,24,0
BrN3,0.490177984687499,0.490177984687499,1.996677895603042,811.1863477064139,32,0
C,0.765540527499998,0.765540527499998,2.8085082877991843,56.81090330185562,8,0
C(SN)2,0.445017789321428,0.445017789321427,1.940151842940142,713.1481079726972,40,0
C10F3,-0.22567825508013,0.323600285112178,1.882560475191947,1874.5860759155455,156,0
C11F7,-0.559002428576386,0.366633629895833,1.7210133562689292,511.5820114377755,36,0
C12SeF10,-0.739862569938859,0.295010042017664,2.055571790667445,667.3791825570363,46,0
C13Cl3,0.197431000611979,0.236269322936196,1.886254595233897,2773.040401182257,192,0
C15S4,0.28542169766917,0.285421697669171,1.578514129877359,2595.5765843165213,152,0
C17F5,-0.240966766392044,0.299989371676135,2.035385332582556,1952.6129712072363,176,0
C20Cl3,0.243397069157609,0.270415032513586,1.876373169573289,2453.6612024126825,184,0
C28Cl5,0.254800895662878,0.286185398551134,1.919140116057209,1777.450378714048,132,0
C2F,-0.5493599442824071,0.244042391550925,2.106907917295483,1220.6030826153587,108,0
C2IO,-0.2366888290625,0.426582427812499,3.087746867215273,1436.3142781207937,64,0
C2N,0.373737452916665,0.373737452916666,1.10065023725852,1376.9419611997475,72,0
C2S3N2,0.302978999719386,0.302978999719387,1.563510589510436,629.7146316389859,28,0
C37F21,-0.6273585803987081,0.234440508523706,2.001864544663951,1399.131786182808,116,0
C3N4,0.336138734642856,0.336138734642855,3.501429834147895,87.31712878400397,14,0
C3S4,0.262706803494899,0.262706803494898,1.825519858068124,1195.5540189958233,56,0
C3S4O,-0.310445692187498,0.238499763392858,1.857069667483639,1289.692398160077,64,0
C4SO2,-0.341084214642857,0.479028600969389,1.7637815304439042,844.355769512329,56,0
C4SeO2,-0.273613879263393,0.484410414308036,2.215306962357301,476.7345978472523,28,0
C61O2,0.28489274563492,0.369117667142855,1.7294803255737472,1468.341292246919,126,0
C68OF20,-0.330794968820224,0.311518423904494,2.016398049437362,1997.351197802319,178,0
C7F3,-0.454336392787498,0.2597257094625,2.029602491598905,2308.357711325053,200,0
CI4,0.229454606999999,0.229454606999999,3.925783222986315,219.79398968328903,5,0
CN4Cl,0.9005261790451381,0.9350491322222212,1.034174595590036,664.6847408736443,24,0
CS2N,0.256646797276784,0.256646797276784,1.483081906580105,807.4714082250531,32,0
CS3N,0.195385110857145,0.195385110857143,1.569779562046759,1034.226560362879,40,0
CS3N4,0.5094720394419651,0.5094720394419651,1.6834913948309662,647.97356991009,32,0
CSe2,0.357718340937502,0.3577183409375,2.789351726499106,202.32411946043263,6,0
CSeN,0.295762290052086,0.295762290052085,2.673271789632519,521.6650981352182,24,0
Ca(BO5)2,-0.9808180575641032,0.703813452884622,2.370835204389753,310.55009403369854,26,0
Ca(C4N3)2,-0.018084984333334,0.259396364166665,1.414044263295696,517.1790190804078,30,0
Ca(ClO2)2,-1.236131622857142,0.190473636309519,2.630030529436897,220.9584865909414,14,0
Ca(IO2)2,-1.307543127857143,0.276892650793648,4.399150153084469,270.18002992486595,14,0
Ca(PO4)2,-2.054403778344155,0.376750686249987,2.227333618697139,685.9473500032556,44,0
Ca(ReO5)2,-1.7716477850000012,0.193631244410253,4.172082017057876,911.4253882783916,52,0
Ca(SO5)2,-1.237200719102563,0.502457730608973,1.9881479052361304,661.9996550333318,39,0
Ca2CoO3,-2.258849734166666,0.369106909583334,2.366611085594937,131.2703765130162,6,0
Ca2SiO4,-3.244030833571428,0.232600578214285,2.850739544662516,200.6565313071301,14,0
Ca3Al2O12,-1.7927941377941172,0.4149166001891,2.230111366038054,1090.6587108505514,68,0
CaAsO5,-1.566478996428571,0.405432261428615,2.9851926766384462,867.7482688153887,56,0
CaC2O5,-1.73939350140625,0.6035930417187501,2.158836571203087,886.6913030774697,64,0
CaClO,-2.3028529866666663,0.267273633564814,2.36115725095664,128.74178957792398,6,0
CaMo5O8,-1.740643009285715,0.277825033214281,5.271407137485044,816.2167533958929,56,0
CaNCl3,-0.8590193634999991,0.7293612780000001,1.990069330767163,535.505025319184,20,0
CaSO6,-1.6391744878125,0.362527312499999,2.13763551340775,261.2251158660712,16,0
CaSeO4,-1.6203656516406242,0.495078959166666,3.020009021959453,402.56537271053446,24,0
CaSiO3,-3.097686813833334,0.350361400999999,1.998980788330364,1157.9363364694275,60,0
CaSnO6,-1.005068856875,0.6790280471875051,4.053701389019475,417.4747068506465,32,0
CaZrO3,-3.478281985,0.1918930845,4.135496361472064,71.99498215571205,5,0
Cd(NO5)2,-0.396046297692308,0.291130378942308,2.352239649143687,424.15447737824655,26,0
Cd(PO5)2,-1.45524032532967,0.231139599711538,2.326153812670735,716.0387568879601,39,0
CdCl2O,-0.6584474756249991,0.490256529285715,3.386621948427677,390.91776271955536,16,0
CdN6,0.44439326553571,0.444393265535712,3.062909411151294,852.0392828930096,56,0
Ce2(N2O9)3,-0.8303021495714291,0.229385716964285,2.114816686312294,1250.4291304039753,70,0
Co(CO)4,-0.8025171924999991,0.417661284444444,2.058272901993679,1103.4817922523212,72,0
Co(NO6)2,-0.122120632,0.430542753333334,1.728856292313527,535.8337354823583,30,0
Co3C10O9,-0.6506547409848501,0.485052704242422,2.091461818962861,2100.3500104031336,132,0
CoF3,-1.9012289995833327,0.249699883541666,3.753530557337943,153.85806122497968,12,0
CoSO4,-1.502533220416667,0.234522308749999,1.9731410560207832,260.88005450037537,12,0
Cr(ClO2)2,-0.526153768571428,0.5488139620982161,2.541998531039272,244.1813003400396,14,0
CrOF3,-2.2395654355,0.192450380499998,3.202374106429325,259.24760737498946,20,0
CrPO10,-0.6462135380952391,0.651872652291666,1.7024834345632152,947.9116834438264,48,0
Cs(CO)2,-1.318671075931035,0.198187737999998,3.134999004335397,200.13941007890628,10,0
Cs2Mo2O11,-1.210042096620689,0.363073906416669,3.895760466695754,540.2064892575955,30,0
Cs2S5O,-0.7752632558512921,0.411651955312494,2.703704599324451,543.0940531494473,16,0
CsAgC2,0.366390490919539,0.389261980897988,3.446395357659245,255.16662059396788,8,0
CsAuC2,0.178467052586206,0.328963385,4.688143343345789,125.34895112609242,4,0
CsAuN12,0.448506887053566,0.510465398571426,3.160067752217826,523.3238734404828,28,0
CsBr2F,-1.485572966163793,0.21437261275,3.873936656706023,133.61336510753063,4,0
CsC,0.347644051422412,0.370515541400861,3.705740372362156,519.4944220183431,16,0
CsC10,0.20777984927377,0.241047471060605,2.9047982169217472,867.8132441738306,66,0
CsClO2,-1.038405012413793,0.3535713971875,3.3507233267821093,198.58461090911905,8,0
Cu(CO3)2,-0.8025262605555551,0.616940648518514,1.770186093449465,688.7747276775243,36,0
Cu(N2O3)2,0.250560553181818,0.905302771136363,2.431475925094409,588.8786715283801,44,0
CuN3,0.297025965625,0.297025965625,2.861467364107005,245.0443927579906,16,0
DyNbO4,-3.226292091944442,0.343030650000002,7.957277342082943,133.30760359766194,12,0
Er(PO2)3,-2.531238225892856,0.306415761042864,2.675199271352726,442.1691558072639,20,0
Eu2Ge2O7,-1.931322983409091,0.8110221770454501,5.913377338698544,630.3679138659344,44,0
Fe(CO)5,-0.583935225454546,0.7117812577272651,1.471635967098852,442.0823328508521,22,0
Fe(CO3)2,-0.969519279444445,0.683821664166663,2.284087413226748,255.7056687678284,18,0
Fe(NF2)3,-0.2887231835,0.9203258374166712,1.9744658747157071,178.17191505377593,10,0
Fe2(CO)9,-0.637367543500001,0.65526633662499,2.079871978287427,580.8745946279856,40,0
Fe2CO5,-1.503205728749999,0.22699762375,4.216279123871709,320.8971500121764,32,0
Fe2Cl6O5,0.065202480192307,0.9334624492445012,2.011650212199253,1335.282440567472,52,0
Fe2NF6,-1.7376558488888891,0.616808164814817,2.887106759724346,551.4306997506553,36,0
Fe2SiO4,-1.9029067957142864,0.39845049642857,4.821134763911129,140.3707673990363,14,0
Fe2Te3O10,-1.355229556666666,0.226184061333339,4.482489733802505,484.9074130696124,30,0
Fe3OF9,-2.243188886538461,0.201831435384615,3.191729334305877,368.8873936690396,26,0
FeBiO3,-1.085787643,0.588621641000001,4.354910310918767,119.2804837913782,5,0
FeHO2,-0.990767356562499,0.5583521518749991,3.659941756125592,80.62520949053207,8,0
FeP3O11,-1.616743398928571,0.531593613555558,2.490801468872972,433.0141543587241,30,0
FeSnO6,-0.6751692853124991,0.648602514374999,5.133945066842165,350.0319254484419,32,0
FeTeO5,-0.8382878300595231,0.5986813716071381,4.439637143480784,788.2729487036613,56,0
Gd(ReO5)3,-1.755702159210526,0.212124760614031,4.19681656165319,1512.8096927383156,76,0
Gd2(SO4)3,-1.6858941772058822,0.575686872352942,3.4836251914058782,287.2830978866937,17,0
Gd3S3N,-1.5765767331696412,0.6097922953571381,6.400621864864244,603.9122779797455,28,0
GdBO3,-3.279609314833333,0.219421033333331,6.199244282892027,173.62184449890864,15,0
Ge(PO2)3,-1.815277818892857,0.310576671331619,1.982667825520963,438.1235728767352,20,0
Ge3Pb3O10,-1.520401113437499,0.333423237499999,6.151648535511515,539.6056146681742,32,0
GeN3F7,-0.5265741195454541,0.8312120806818141,2.152043967030805,764.3537339322495,44,0
H(CO)2,-0.894317705749999,0.2856087005,1.708093959411746,221.7616983977793,20,0
H12C71F4,0.14231808643678,0.329739505344826,1.568978314420352,1991.507249961222,174,0
H18WC6,0.000480644199998,0.242770973699999,1.913730141274276,1902.3202447810447,200,0
H22C10O3,-0.125108674357143,0.348013897642856,0.8422500288761331,1500.5861133638653,140,0
H30S2O21,-1.07027688485849,0.294105856957547,1.174354761550675,608.5233446704685,53,0
H3I3N2,0.014406900156249,0.470528536756756,3.8242406414185073,357.57582794713977,16,0
H4C7O,-0.164760202291667,0.207732869791666,1.2976071926818,532.8952572851385,48,0
H4N2O3,-0.7256005911111111,0.246490180944442,1.649020957365584,161.20489640625084,18,0
H5(NO)3,-0.5446130555681821,0.376698030272724,1.6143192803810522,391.11847206731886,44,0
H6SN2,-0.124136283611111,0.308157925574074,0.975511628498294,900.4905285124128,72,0
HOF,-0.771413064583333,0.3774229275,1.840473487085658,129.94252538838035,12,0
Hf(MoO4)2,-2.092716206515151,0.427069547878788,5.567136478746756,891.9000500812768,66,0
HfNF4,-2.506539035833333,0.93117069972222,4.798380814850794,371.6575825146695,24,0
HfO3F4,-1.804053206249999,0.7742290954166661,4.299392855107252,467.3058583085523,32,0
Hg(CO2)2,-1.264516239642858,0.251532347499999,5.361629971429282,178.76896467161595,14,0
Hg2BrN,0.005750088749996,0.350298426874998,7.172806692060463,458.4634629957824,16,0
Hg2N2O3,-0.311375606000002,0.243282079535712,6.895580693189243,2298.269947985696,140,0
HgCN2,0.278421680624997,0.278421680624997,5.961690644214914,536.155445653675,32,0
HgN3,0.565199767500001,0.565199767500001,5.777442037759045,278.9217417457608,16,0
HgN6,0.6739747539285691,0.6739747539285721,3.848036644245415,491.30464216445006,28,0
HgNCl,0.5108077054166671,0.924975580416667,5.896350654840315,563.3549559685811,24,0
HgNO4,-0.352013692083334,0.32135901607639,3.82053103710127,484.3480808187114,24,0
Ho4Mo4O11,-2.7220831580263143,0.195667281973678,8.224887725363795,984.808748513326,76,0
HoIO9,-0.662685399545454,0.532688512310605,3.894894365444957,743.2414443771643,44,0
INO4,-0.225704938333333,0.482500350674598,3.730553634682255,182.41743772861483,12,0
In(IO4)3,-0.461874557604167,0.391192219687499,4.373061116689826,522.1334801753142,32,0
InOF2,-1.959807607916666,0.346561645624999,4.330654380806538,64.72984451649282,4,0
Ir3(CO)8,-0.9033236305921052,0.213764802039472,4.258578280714609,2497.822227273121,152,0
K2CdN12,0.149716407661856,0.2688017979375,1.950142599922183,305.421478790519,15,0
K2Cr2O7,-1.385542647227271,0.541959963863634,2.282642343461336,428.0171376750496,22,0
K2MnN4,0.260435964652709,0.57264144414881,2.125194819392091,591.2116224843007,28,0
